index,train_loss,val_loss,train_acc,val_acc
56,0.02056689341705569,0.1214438457787037,0.99318669527897,0.9650000007947286
57,0.010429980617383866,0.10649465990553551,0.9962871287128713,0.975
58,0.012258890745941331,0.40498755703369776,0.9959227467811159,0.9150000007947287
59,0.01678251814037803,0.3392166066169739,0.9950643776824034,0.9416666674613953
60,0.014331061559202057,0.18915683348973591,0.9946728368489023,0.9633333341280619
61,0.011830220316788409,0.20689679205417633,0.9961909871244635,0.953333334128062
62,0.012391014308564022,0.15420589352647462,0.9953862660944206,0.9683333341280619
63,0.00822142724418502,0.26068484485149385,0.996771416272062,0.9316666674613953
64,0.017855971941626466,0.0855828393685321,0.9938304721030042,0.9750000007947286
65,0.013220102763564334,0.3122109882036845,0.9956008583690987,0.9400000007947286
66,0.010999370271927173,0.29927040259043375,0.9959104606112785,0.9516666674613953
67,0.011001161539686924,0.40715216954549155,0.9965665236051502,0.9350000007947286
68,0.009708814947126766,0.3093982211748759,0.9974248927038627,0.943333334128062
69,0.011131253171235079,0.17993663842479388,0.996663796814464,0.9650000007947286
70,0.010164446833538118,0.37106059153874715,0.9962982832618026,0.938333334128062
71,0.011196304306600582,0.08097118911643823,0.9965128755364807,0.9816666674613953
72,0.013857612364382942,0.2695157210032145,0.995264743865691,0.9516666674613953
73,0.013324487378889098,0.07102878112345934,0.9953862660944206,0.9766666674613953
74,0.013571560525127901,0.3942346254984538,0.9958154506437769,0.943333334128062
75,0.013500194869274548,0.1528243913501501,0.9956414119672837,0.9666666674613953
76,0.004475395041215333,0.07781482280852894,0.9984978540772532,0.9783333341280619
77,0.00968548702482364,0.18314133832852045,0.9964592274678111,0.9700000007947286
78,0.0190305652556115,0.5231315437952677,0.9939733103745158,0.9316666674613953
79,0.009019212251429315,0.599743169148763,0.9969420600858369,0.9300000007947286
80,0.01176387190471356,0.19621731728315353,0.9954399141630901,0.9650000007947286
81,0.011233609801980552,0.19252439248996475,0.9965561773568661,0.9683333341280619
82,0.007873444314073483,0.2511184920805196,0.9972103004291846,0.9566666674613953
83,0.0071974016334569735,0.2794415033608675,0.9974785407725322,0.9550000007947286
84,0.010421685919623355,0.23985936095317203,0.99687903572966,0.9616666674613953
85,0.01571875706081808,0.08890402249991894,0.9952253218884121,0.9816666674613953
86,0.007518031977529041,0.23011372656273957,0.9974709427464485,0.9583333333333334
87,0.007714270289557342,0.31684476852416993,0.9976394849785408,0.9566666674613953
88,0.008464627551530483,0.2526485376028965,0.997263948497854,0.9600000007947286
89,0.006425040910398268,0.19272480887986604,0.9974171330176496,0.9666666674613953
90,0.015315379068589744,0.28393720229466757,0.9953326180257511,0.948333334128062
91,0.012168886068054554,0.1124872422683984,0.9954935622317597,0.9750000007947286
92,0.00900620547769413,0.289926808377107,0.9970942746448558,0.9466666674613953
93,0.010947060168535878,0.1679608285240829,0.9963519313304721,0.9666666674613953
94,0.01497316746037605,0.09500988395263751,0.9944206008583691,0.9750000007947286
95,0.007002288477174267,0.21316853802651167,0.9979014205768403,0.9550000007947286
96,0.004866114137998037,0.17735834981004397,0.9986051502145923,0.9700000007947286
97,0.009699979993475489,0.17065789143244425,0.9975321888412018,0.9683333341280619
98,0.007024120379463024,0.3294921007504066,0.9974709427464485,0.9500000007947286
99,0.009597823120901114,0.20064513797561329,0.9966201716738198,0.9666666674613953
100,0.00957004881622287,0.07161993641440252,0.9972103004291846,0.9783333341280619
101,0.016142705105899255,0.3286649400740862,0.9948880757640981,0.9466666674613953
102,0.01333680245579725,0.3007631891965866,0.9957081545064378,0.9516666674613953
103,0.011865888357042232,0.08935128291758399,0.9963519313304721,0.9800000007947286
104,0.011528307361921428,0.12006910796742887,0.996771416272062,0.9766666674613953
105,0.009488585358832203,0.10804841868579387,0.9962982832618026,0.9716666674613953
106,0.007259254289249042,0.12833180940612995,0.9976931330472103,0.9750000007947286
107,0.00761772649187344,0.21063396461308004,0.9976323719328455,0.9600000007947286
108,0.006442216312119256,0.21450574157138666,0.9978004291845494,0.9666666674613953
109,0.0075443186578890336,0.2183127960935235,0.9974785407725322,0.9666666674613953
110,0.007273122156350592,0.30536454369624455,0.9973633232888506,0.9550000007947286
111,0.008240537923322357,0.15154465562314726,0.9975321888412018,0.9816666674613953
112,0.007368217961141005,0.1663551624235697,0.9977467811158798,0.9733333341280619
113,0.008323993705295463,0.12914956028573216,0.9975247524752475,0.9766666674613953
114,0.013918761282183948,0.1922830757498741,0.9956008583690987,0.9650000007947286
115,0.005803846100442423,0.19844616171518226,0.9977938011192423,0.97
116,0.005134058116393786,0.23373317345355948,0.9984978540772532,0.9716666674613953
117,0.008064496027709108,0.1872383873416887,0.9972103004291846,0.9733333341280619
118,0.010624552736217211,0.3979109477996826,0.9970942746448558,0.9300000007947286
119,0.00811541130971005,0.28054379065831503,0.9973175965665236,0.9516666666666667
120,0.008119643962422199,0.13621824866781632,0.9976394849785408,0.9766666674613953
121,0.0074278776330078625,0.27581984678904214,0.9977399913904433,0.9616666674613953
122,0.013068129383352034,0.19418343663215637,0.9962982832618026,0.9666666674613953
123,0.005375137795901964,0.1593693772951762,0.9979613733905579,0.9750000007947286
124,0.00597225417128008,0.22460603090624015,0.9978476108480413,0.9583333341280619
125,0.009073710357019852,0.18344359509646893,0.9969420600858369,0.9683333341280619
126,0.005698618675283862,0.19908973264507948,0.9974248927038627,0.9733333341280619
127,0.0026116508901464553,0.18552794427921374,0.9988699956952217,0.9633333341280619
128,0.008767224720868133,0.19924062485961863,0.9975858369098712,0.9716666674613953
129,0.024906444687935927,0.28986159185568494,0.9938304721030042,0.9550000007947286
130,0.012058571901707723,0.48560092111428577,0.9960180800688765,0.9300000007947286
131,0.014780974572164228,0.2231441548963388,0.9957081545064378,0.9616666674613953
132,0.011217413230931166,0.23700506567955018,0.996030042918455,0.9666666674613953
133,0.004983710363469999,0.16803934202219048,0.9980628497632372,0.9683333341280619
134,0.009085618352845657,0.13920008211396634,0.9973712446351931,0.9700000007947286
135,0.005959801175876493,0.23217116192914544,0.9980150214592275,0.9700000007947286
136,0.0062841604088705,0.1472823903678606,0.9979014205768403,0.9733333341280619
137,0.0071451247449278235,0.20434280335903168,0.9975321888412018,0.9633333341280619
138,0.009158611960410243,0.21797965397437413,0.9969957081545064,0.9650000007947286
139,0.0062670510732479616,0.6856421852111816,0.9974709427464485,0.9066666666666666
140,0.008411318537085693,0.15541859584889609,0.9973712446351931,0.9800000007947286
141,0.0054220299699534015,0.24594493170579274,0.998068669527897,0.9616666674613953
142,0.012254707598788953,0.28127261916796364,0.996663796814464,0.9450000007947286
143,0.009481699972450262,0.18683375199635824,0.9970493562231759,0.9633333341280619
144,0.0062810112634149335,0.05313778508118787,0.9979552303056393,0.985
145,0.008725596039948161,0.19487221833318472,0.9972103004291846,0.9650000007947286
146,0.011471795777302363,0.22177216053009033,0.9966201716738198,0.9700000007947286
147,0.008347710569146493,0.212976336479187,0.9974171330176496,0.9650000007947286
148,0.006971257316066077,0.24222126146157583,0.9975321888412018,0.9650000007947286
149,0.007746844901388781,0.13174501006957143,0.9979613733905579,0.9716666674613953
150,0.00660548607740331,0.1542408067981402,0.9978476108480413,0.9766666674613953
151,0.008321346395897967,0.20997509638468426,0.9975321888412018,0.9583333341280619
152,0.00547936202130856,0.27959394733111065,0.9980150214592275,0.9633333341280619
153,0.007219923178449645,0.25786192377408346,0.9980090400344382,0.9516666674613953
154,0.005545873760212146,0.2776396361986796,0.9979077253218884,0.9633333341280619
155,0.008770711330245535,0.23377620309591293,0.9968884120171674,0.9700000007947286
156,0.010241523523372738,0.29456620586415133,0.9963947481704692,0.9583333341280619
157,0.0077180600774686805,0.14295847577353318,0.9981223175965666,0.9766666674613953
158,0.005304846189514979,0.12980408443758884,0.9979077253218884,0.9783333341280619
159,0.0076850450517747465,0.5024933997790019,0.9976323719328455,0.9500000007947286
160,0.005582965097016713,0.18236071561773617,0.998068669527897,0.9733333341280619
161,0.006344259163531253,0.16648038717297217,0.9979077253218884,0.9750000007947286
162,0.006275725570007155,0.37698409557342527,0.9980090400344382,0.9450000007947286
163,0.009106068914923656,0.3219417107105255,0.9974785407725322,0.9466666674613953
164,0.007293263703876924,0.27553632060686745,0.9974248927038627,0.9616666674613953
165,0.006521845208014173,0.18748384724060693,0.9979552303056393,0.9766666674613953
166,0.0024121923818735884,0.2090144701798757,0.9991952789699571,0.9700000007947286
167,0.004018235113918102,0.1757060726483663,0.9983905579399142,0.9683333341280619
168,0.003850351384756553,0.608439424832662,0.9988161859664227,0.9200000007947285
169,0.00576769610912682,0.18483102244635424,0.998175965665236,0.9783333341280619
170,0.011267158020817545,0.2076351993717253,0.9969420600858369,0.9683333341280619
171,0.0060955303726105275,0.24466828575668237,0.9978476108480413,0.9683333341280619
172,0.008263753459566606,0.4563708162307739,0.9972103004291846,0.948333334128062
173,0.009509910483512997,0.3688117792031234,0.9972018941024537,0.9583333333333334
174,0.010024671124193198,0.15768538298706214,0.9970493562231759,0.9733333341280619
175,0.006301329447436854,0.11840759735864897,0.9983905579399142,0.9783333341280619
176,0.006176887838912144,0.26008029957612355,0.9979552303056393,0.9633333341280619
177,0.006573385122299002,0.15058684988568227,0.9984442060085837,0.9733333341280619
178,0.010863807321821963,0.1610672713071108,0.9968347639484979,0.9750000007947286
179,0.00796805101286346,0.22002301861842474,0.9976323719328455,0.9700000007947286
180,0.007921049338888436,0.21202925284703572,0.9978004291845494,0.9666666674613953
181,0.009240506973835393,0.26279445124169193,0.9975858369098712,0.9650000007947286
182,0.007540486319004613,0.23517679234345754,0.9976861816616445,0.9633333341280619
183,0.0058302470133818575,0.25224691968721646,0.9982832618025751,0.9666666674613953
184,0.008096175125496576,0.17171320642655094,0.9979077253218884,0.9750000007947286
185,0.0069639035201849095,0.2536241553599636,0.9976323719328455,0.9566666674613953
186,0.008093194916824385,0.7393787240982056,0.9979613733905579,0.92
187,0.010457650106181118,0.13302994931427142,0.9968884120171674,0.9800000007947286
188,0.004676176526709671,0.14168646162220588,0.9986547567800258,0.9833333341280619
189,0.005340120448763513,0.12932677485669652,0.9983905579399142,0.9766666674613953
190,0.004342677856342585,0.2985480034351349,0.9984442060085837,0.953333334128062
191,0.007136357441723326,0.20174955720081925,0.9974709427464485,0.9583333341280619
192,0.003997210673627005,0.44235454479853314,0.9986587982832618,0.9416666674613953
193,0.007615897706231411,0.32610854784647625,0.9978540772532188,0.9516666674613953
194,0.0034241344872405588,0.24131134847799937,0.9988161859664227,0.9616666674613953
195,0.009245018881991878,0.4388972194989522,0.9974785407725322,0.933333334128062
196,0.005048379463164565,0.29803699533144634,0.9980150214592275,0.9500000007947286
197,0.0033689361962122057,0.3079160952568054,0.9990852346104175,0.9633333341280619
198,0.005169497137857187,0.515382711092631,0.9979613733905579,0.9450000007947286
199,0.0054636157217106615,0.5133543920516968,0.9979613733905579,0.9350000007947286
