index,train_loss,val_loss,train_acc,val_acc
0,0.6745316398284488,0.3019472418292876,0.7125843170320405,0.8951612890407603
1,0.39903855177800396,0.18852431078751883,0.8466005067567568,0.9220430094708678
2,0.3377451496450482,0.15134047532594333,0.8682960304054054,0.9569892453890975
3,0.29521498846745975,0.15418235989668036,0.8878800675675675,0.9408602176174041
4,0.2730365157429431,0.15841444958281772,0.8967483108108109,0.9354838671222809
5,0.2517411634200127,0.11381595541713058,0.9022381756756757,0.9569892460300077
6,0.2392766495310777,0.12319529929789164,0.9082559121621622,0.9462365617034256
7,0.22245425348346298,0.10808462353162868,0.9139569256756757,0.973118277647162
8,0.21659191368097389,0.09235971493105735,0.9180743243243243,0.9623655901160292
9,0.20779389815175714,0.12185903149907307,0.919635328836425,0.9623655875523885
10,0.19999793387093656,0.08584310306656745,0.9240392736486487,0.9650537615181297
11,0.19737002344147578,0.08315089128671153,0.9249366554054054,0.9569892479527381
12,0.19457806828054222,0.07621017130472327,0.9262035472972973,0.9758064496901727
13,0.17726998397375685,0.08091570709341316,0.9332242398648649,0.9758064477674423
14,0.17643628641333733,0.08749712370736625,0.9342799831081081,0.9623655913978495
15,0.1831648498144303,0.09211101102572615,0.9334881756756757,0.9704301036814208
16,0.16937178874237313,0.0765960487306759,0.9360219594594594,0.9731182757244315
17,0.16551916360402028,0.0671349280784207,0.9380806587837838,0.96774193163841
18,0.15829101387361014,0.07480868777280213,0.9394003378378378,0.9731182789289823
19,0.15933673296117462,0.061066924884755125,0.9391863406408094,0.9811827956989247
20,0.16112023357906052,0.05552704135576884,0.9396642736486487,0.9919354838709677
21,0.14950888566169385,0.050128094731800014,0.9438872466216216,0.9811827956989247
22,0.14414826997027202,0.055151169819216576,0.9470016891891891,0.9758064496901727
23,0.14473534995891355,0.06968515526543381,0.9458931587837838,0.9677419335611405
24,0.14603164518327527,0.07064046238058357,0.9446790540540541,0.9811827956989247
25,0.14454102521208492,0.06353746907364938,0.9460515202702703,0.9811827956989247
26,0.13702888622238124,0.055346048126618065,0.9497994087837838,0.9865591378622157
27,0.13364118193527935,0.04517363925133982,0.9505912162162162,0.9838709677419355
28,0.13330800712586052,0.05876242004895723,0.9490408937605397,0.9811827937761942
29,0.12988778958222955,0.05942935472534549,0.9513302364864865,0.9838709677419355
30,0.13170742461728435,0.0542369278207902,0.9506967905405406,0.9838709638964745
31,0.1224817650178699,0.06591695731365553,0.9546030405405406,0.9784946217331835
32,0.12804659585644668,0.03905569417502291,0.9519636824324325,0.9865591397849462
33,0.122542671777459,0.0464450998972821,0.9545502533783784,0.9865591378622157
34,0.12438894188774095,0.06669229785761525,0.9530194256756757,0.978494623655914
35,0.11796723526109613,0.04220739215291956,0.9551836993243243,0.9865591378622157
36,0.1186006072455564,0.04354817143851711,0.9559227195945946,0.983870965819205
37,0.11292037713920346,0.04155289782311327,0.9588260135135135,0.9865591397849462
38,0.1175543844203573,0.04453242313797756,0.9555754637436762,0.9811827937761942
39,0.11820359358475921,0.053038199542350666,0.9567673141891891,0.9731182757244315
40,0.11206604321990665,0.05652513703511607,0.9592483108108109,0.9811827918534638
41,0.10748260340502334,0.05601178181748236,0.958667652027027,0.9811827918534638
42,0.11467047120016571,0.04277926423056151,0.958667652027027,0.994623653991248
43,0.11130618458185848,0.05605712236576183,0.9575591216216216,0.9758064477674423
44,0.10612724031434974,0.043637513353299066,0.9601984797297297,0.9892473099052265
45,0.10827844213329356,0.05384839266057937,0.9598817567567568,0.9811827937761942
46,0.10323556392560587,0.0725299991186588,0.9619932432432432,0.967741935483871
47,0.10440634865420564,0.048068631921083696,0.9622681281618887,0.9811827956989247
48,0.10429567705550408,0.06166892891289086,0.9598289695945946,0.9704301036814208
49,0.09696491534437833,0.047573244699867824,0.9659522804054054,0.9838709638964745
50,0.1015721043914783,0.04435878799807641,0.9620988175675675,0.9865591397849462
51,0.10255979912393298,0.05383945620989287,0.9611486486486487,0.9784946217331835
52,0.09924313951774526,0.0473843427194703,0.9634712837837838,0.9865591397849462
53,0.10200734697030606,0.051291046163407704,0.9623099662162162,0.9758064477674423
54,0.09652557654142682,0.05063025461089227,0.9639463682432432,0.9784946217331835
55,0.09742669043181515,0.06375335293110981,0.964527027027027,0.9731182757244315
56,0.09823921234095218,0.09049115354014982,0.9645798141891891,0.9731182789289823
57,0.09481155090536576,0.04104818051220269,0.9656408094435076,0.9892473099052265
58,0.09345506765011295,0.0670301996331702,0.9654771959459459,0.9784946217331835
59,0.09648630735653176,0.05662955672189753,0.9639463682432432,0.9758064477674423
60,0.09883602706690293,0.06261714067189925,0.9641047297297297,0.9758064496901727
61,0.08877116811581308,0.05752212842625956,0.9675886824324325,0.973118277647162
62,0.08946152572280953,0.053085755516764935,0.9666913006756757,0.9758064496901727
63,0.09259187201402981,0.058479698274725225,0.9660050675675675,0.9811827937761942
64,0.09075945248273579,0.03740522633957606,0.9672719594594594,0.9784946217331835
65,0.08885617197705181,0.06613673654294783,0.9670080236486487,0.9865591378622157
